FFIV,N/A,"F5 Networks, Inc.",N/A,8.57B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.26%,N/A,1292752,N/A,716453
FB,N/A,"Facebook, Inc.",N/A,383.99B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.23%,N/A,50139775,N/A,23421400
FAST,N/A,Fastenal Company,N/A,14.35B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.12%,N/A,2059285,N/A,2835100
FRT,N/A,Federal Realty Investment Trust,N/A,9.87B,N/A,2/1/2017,N/A,4:02pm,N/A,-2.09%,N/A,557859,N/A,435479
FDX,N/A,FedEx Corporation Common Stock,N/A,49.64B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.50%,N/A,2076140,N/A,1730760
FIS,N/A,Fidelity National Information S,N/A,25.94B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.50%,N/A,1315169,N/A,1751700
FITB,N/A,Fifth Third Bancorp,N/A,19.69B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.54%,N/A,6181538,N/A,7240800
FSLR,N/A,"First Solar, Inc.",N/A,3.30B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.92%,N/A,1804923,N/A,3213560
FE,N/A,"FirstEnergy Corporation Common ",N/A,12.70B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.58%,N/A,4356998,N/A,4543000
FISV,N/A,"Fiserv, Inc.",N/A,22.87B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.91%,N/A,1703918,N/A,1049040
FLIR,N/A,"FLIR Systems, Inc.",N/A,4.82B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.25%,N/A,453257,N/A,683379
FLS,N/A,Flowserve Corporation Common St,N/A,6.43B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.22%,N/A,1102284,N/A,1202220
FLR,N/A,Fluor Corporation Common Stock,N/A,7.75B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.22%,N/A,818296,N/A,1767880
FMC,N/A,FMC Corporation Common Stock,N/A,8.11B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.73%,N/A,820204,N/A,1005870
FTI,N/A,TechnipFMC plc Ordinary Share,N/A,4.02B,N/A,2/1/2017,N/A,4:03pm,N/A,+0.27%,N/A,4302104,N/A,5241270
FL,N/A,"Foot Locker, Inc.",N/A,9.04B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.34%,N/A,1950795,N/A,1862860
F,N/A,Ford Motor Company Common Stock,N/A,48.96B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.32%,N/A,44396812,N/A,37642800
FTV,N/A,Fortive Corporation Common Stoc,N/A,19.06B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.33%,N/A,1159728,N/A,1592970
FBHS,N/A,"Fortune Brands Home & Security,",N/A,8.69B,N/A,2/1/2017,N/A,4:05pm,N/A,+2.12%,N/A,2613722,N/A,1272600
BEN,N/A,"Franklin Resources, Inc. Common",N/A,22.61B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.63%,N/A,2550015,N/A,2939330
FCX,N/A,"Freeport-McMoRan, Inc. Common S",N/A,24.25B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.14%,N/A,21112308,N/A,33295100
FTR,N/A,Frontier Communications Corpora,N/A,4.00B,N/A,2/1/2017,N/A,4:00pm,N/A,-2.29%,N/A,23635676,N/A,22299700
GPS,N/A,"Gap, Inc. (The) Common Stock",N/A,8.99B,N/A,2/1/2017,N/A,4:01pm,N/A,-2.17%,N/A,8156475,N/A,6671950
GRMN,N/A,Garmin Ltd.,N/A,9.07B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.33%,N/A,1377064,N/A,1227060
GD,N/A,General Dynamics Corporation Co,N/A,54.76B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.03%,N/A,1244296,N/A,1674430
GE,N/A,General Electric Company Common,N/A,261.12B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.03%,N/A,25682267,N/A,32373800
GGP,N/A,GGP Inc. Common Stock,N/A,22.09B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.52%,N/A,5247095,N/A,4329880
GIS,N/A,"General Mills, Inc. Common Stoc",N/A,35.60B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.78%,N/A,2644077,N/A,2845390
GM,N/A,General Motors Company Common S,N/A,55.09B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.28%,N/A,13744086,N/A,14697900
GPC,N/A,Genuine Parts Company Common St,N/A,14.33B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.49%,N/A,607340,N/A,666337
GILD,N/A,"Gilead Sciences, Inc.",N/A,95.94B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.51%,N/A,7441835,N/A,9813220
GPN,N/A,Global Payments Inc. Common Sto,N/A,11.73B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.30%,N/A,1188644,N/A,1342970
GS,N/A,"Goldman Sachs Group, Inc. (The)",N/A,95.68B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.59%,N/A,4024490,N/A,4378030
GT,N/A,The Goodyear Tire & Rubber Comp,N/A,8.38B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.86%,N/A,3357423,N/A,2903280
GWW,N/A,"W.W. Grainger, Inc. Common Stoc",N/A,14.92B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.44%,N/A,508591,N/A,713932
HAL,N/A,Halliburton Company Common Stoc,N/A,48.64B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.60%,N/A,7082982,N/A,8549870
HBI,N/A,Hanesbrands Inc. Common Stock,N/A,8.78B,N/A,2/1/2017,N/A,4:01pm,N/A,-2.02%,N/A,5840259,N/A,6261720
HOG,N/A,"Harley-Davidson, Inc. Common St",N/A,10.10B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.79%,N/A,4032754,N/A,2066000
HAR,N/A,Harman International Industries,N/A,7.78B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.09%,N/A,1296463,N/A,1439600
HRS,N/A,Harris Corporation Common Stock,N/A,12.66B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.86%,N/A,749163,N/A,702581
HIG,N/A,Hartford Financial Services Gro,N/A,18.30B,N/A,2/1/2017,N/A,4:04pm,N/A,-0.55%,N/A,2560047,N/A,2483450
HAS,N/A,"Hasbro, Inc.",N/A,10.25B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.46%,N/A,1264981,N/A,1381900
HCA,N/A,"HCA Holdings, Inc. Common Stock",N/A,30.71B,N/A,2/1/2017,N/A,4:01pm,N/A,+2.09%,N/A,3091232,N/A,3223460
HCP,N/A,"HCP, Inc. Common Stock",N/A,14.06B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.92%,N/A,5473939,N/A,4715330
HP,N/A,"Helmerich & Payne, Inc. Common ",N/A,7.70B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.08%,N/A,2703097,N/A,1909640
HSIC,N/A,"Henry Schein, Inc.",N/A,12.87B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.00%,N/A,456715,N/A,750127
HES,N/A,Hess Corporation Common Stock,N/A,16.76B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.24%,N/A,3991586,N/A,4371530
HPE,N/A,Hewlett Packard Enterprise Comp,N/A,37.61B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.40%,N/A,9739734,N/A,10851800
HOLX,N/A,"Hologic, Inc.",N/A,11.37B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.79%,N/A,4582823,N/A,2580090
HD,N/A,"Home Depot, Inc. (The) Common S",N/A,167.42B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.10%,N/A,2968801,N/A,5027470
HON,N/A,Honeywell International Inc. Co,N/A,89.96B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.27%,N/A,2399581,N/A,3410300
HRL,N/A,Hormel Foods Corporation Common,N/A,18.84B,N/A,2/1/2017,N/A,4:05pm,N/A,-1.87%,N/A,3400866,N/A,2809630
HST,N/A,"Host Hotels & Resorts, Inc. Com",N/A,13.22B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.11%,N/A,7372695,N/A,10877600
HPQ,N/A,HP Inc. Common Stock,N/A,25.56B,N/A,2/1/2017,N/A,4:04pm,N/A,-0.40%,N/A,12433763,N/A,12052500
HUM,N/A,Humana Inc. Common Stock,N/A,29.59B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.01%,N/A,971754,N/A,1732600
HBAN,N/A,Huntington Bancshares Incorpora,N/A,14.66B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.22%,N/A,9740112,N/A,14517200
ITW,N/A,Illinois Tool Works Inc. Common,N/A,44.19B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.25%,N/A,1371432,N/A,1406760
ILMN,N/A,"Illumina, Inc.",N/A,23.74B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.92%,N/A,1790253,N/A,1462290
IR,N/A,Ingersoll-Rand plc (Ireland),N/A,20.15B,N/A,2/1/2017,N/A,4:05pm,N/A,-1.70%,N/A,4180149,N/A,2107540
INTC,N/A,Intel Corporation,N/A,172.92B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.81%,N/A,28380640,N/A,20605500
ICE,N/A,"Intercontinental Exchange Inc. ",N/A,6.71B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.02%,N/A,2952113,N/A,2758410
IBM,N/A,International Business Machines,N/A,165.33B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.13%,N/A,2795745,N/A,3776890
IP,N/A,International Paper Company Com,N/A,23.23B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.18%,N/A,2990628,N/A,2664280
IPG,N/A,"Interpublic Group of Companies,",N/A,9.25B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.98%,N/A,3884091,N/A,3783520
IFF,N/A,Internationa Flavors & Fragranc,N/A,9.26B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.57%,N/A,929812,N/A,650211
INTU,N/A,Intuit Inc.,N/A,30.21B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.73%,N/A,922747,N/A,1187170
ISRG,N/A,"Intuitive Surgical, Inc.",N/A,27.04B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.63%,N/A,358394,N/A,390840
IVZ,N/A,Invesco Ltd Common Stock,N/A,12.09B,N/A,2/1/2017,N/A,4:02pm,N/A,+2.32%,N/A,3632551,N/A,3423860
IRM,N/A,Iron Mountain Incorporated (Del,N/A,9.48B,N/A,2/1/2017,N/A,4:03pm,N/A,+0.50%,N/A,2156817,N/A,1572460
JBHT,N/A,"J.B. Hunt Transport Services, I",N/A,10.94B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.77%,N/A,857480,N/A,987594
JEC,N/A,Jacobs Engineering Group Inc. C,N/A,7.10B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.50%,N/A,855976,N/A,1105200
JNJ,N/A,Johnson & Johnson Common Stock,N/A,308.05B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.02%,N/A,7082322,N/A,7292160
JCI,N/A,"Johnson Controls International ",N/A,39.77B,N/A,2/1/2017,N/A,4:03pm,N/A,-3.37%,N/A,10608813,N/A,5909670
JPM,N/A,JP Morgan Chase & Co. Common St,N/A,303.33B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.38%,N/A,15430940,N/A,18461500
JNPR,N/A,"Juniper Networks, Inc. Common S",N/A,10.19B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.11%,N/A,5880131,N/A,4057090
KSU,N/A,Kansas City Southern Common Sto,N/A,9.18B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.16%,N/A,2028359,N/A,2096370
K,N/A,Kellogg Company Common Stock,N/A,25.23B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.11%,N/A,1448570,N/A,1636540
KEY,N/A,KeyCorp Common Stock,N/A,19.47B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.39%,N/A,10218177,N/A,14842000
KMB,N/A,Kimberly-Clark Corporation Comm,N/A,43.15B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.10%,N/A,1952597,N/A,1902020
KIM,N/A,Kimco Realty Corporation Common,N/A,10.44B,N/A,2/1/2017,N/A,4:05pm,N/A,-1.29%,N/A,3081071,N/A,3795140
KMI,N/A,"Kinder Morgan, Inc. Common Stoc",N/A,49.57B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.49%,N/A,9352841,N/A,13309200
KLAC,N/A,KLA-Tencor Corporation,N/A,13.48B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.09%,N/A,1399605,N/A,1638790
KSS,N/A,Kohl's Corporation Common Stock,N/A,6.97B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.88%,N/A,3341722,N/A,4827440
KHC,N/A,The Kraft Heinz Company,N/A,107.62B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.99%,N/A,1816784,N/A,3117720
KR,N/A,Kroger Company (The) Common Sto,N/A,31.37B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.53%,N/A,5005866,N/A,7973730
LB,N/A,"L Brands, Inc.",N/A,16.81B,N/A,2/1/2017,N/A,4:02pm,N/A,-2.34%,N/A,3334140,N/A,2418110
LLL,N/A,"L3 Technologies, Inc. Common St",N/A,12.18B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.68%,N/A,684962,N/A,634603
LH,N/A,Laboratory Corporation of Ameri,N/A,14.05B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.61%,N/A,765340,N/A,730523
LRCX,N/A,Lam Research Corporation,N/A,19.12B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.51%,N/A,2115526,N/A,2003980
LM,N/A,"Legg Mason, Inc. Common Stock",N/A,3.38B,N/A,2/1/2017,N/A,4:02pm,N/A,+5.68%,N/A,4559163,N/A,2037340
LEG,N/A,"Leggett & Platt, Incorporated C",N/A,6.67B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.76%,N/A,2243407,N/A,872348
LEN,N/A,Lennar Corporation Class A Comm,N/A,10.53B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.54%,N/A,4335704,N/A,2675900
LUK,N/A,Leucadia National Corporation C,N/A,8.62B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.38%,N/A,1212038,N/A,1619070
LVLT,N/A,"Level 3 Communications, Inc. Co",N/A,21.28B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.59%,N/A,2455212,N/A,2616600
LLY,N/A,Eli Lilly and Company Common St,N/A,82.08B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.74%,N/A,4959227,N/A,6326060
LNC,N/A,Lincoln National Corporation Co,N/A,15.75B,N/A,2/1/2017,N/A,4:02pm,N/A,+2.09%,N/A,2362237,N/A,1735780
LLTC,N/A,Linear Technology Corporation,N/A,15.59B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.44%,N/A,1624421,N/A,1836330
LKQ,N/A,LKQ Corporation,N/A,9.75B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.66%,N/A,2051905,N/A,1897550
LMT,N/A,Lockheed Martin Corporation Com,N/A,73.21B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.17%,N/A,1210386,N/A,1580120
L,N/A,Loews Corporation Common Stock,N/A,15.57B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.82%,N/A,989239,N/A,947477
LOW,N/A,"Lowe's Companies, Inc. Common S",N/A,62.93B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.00%,N/A,4006587,N/A,6130780
LYB,N/A,LyondellBasell Industries NV Or,N/A,38.74B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.93%,N/A,2506287,N/A,3033170
MTB,N/A,M&T Bank Corporation Common Sto,N/A,25.42B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.09%,N/A,1136770,N/A,1065460
MAC,N/A,Macerich Company (The) Common S,N/A,9.82B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.55%,N/A,762622,N/A,909689
M,N/A,Macy's Inc Common Stock,N/A,8.93B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.12%,N/A,5061199,N/A,7178700
MNK,N/A,Mallinckrodt plc Ordinary Share,N/A,5.19B,N/A,2/1/2017,N/A,4:03pm,N/A,+0.53%,N/A,1888831,N/A,2558120
MRO,N/A,Marathon Oil Corporation Common,N/A,14.06B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.96%,N/A,11449083,N/A,14782500
MPC,N/A,"Marathon Petroleum Corporation ",N/A,25.18B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.71%,N/A,7659253,N/A,6274800
MAR,N/A,Marriott International,N/A,33.05B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.05%,N/A,2241740,N/A,2963430
MMC,N/A,"Marsh & McLennan Companies, Inc",N/A,34.76B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.90%,N/A,2126318,N/A,2129920
MLM,N/A,"Martin Marietta Materials, Inc.",N/A,14.63B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.39%,N/A,649322,N/A,811256
MAS,N/A,Masco Corporation Common Stock,N/A,10.79B,N/A,2/1/2017,N/A,4:04pm,N/A,+0.94%,N/A,3089017,N/A,3276080
MA,N/A,"Mastercard Incorporated Common ",N/A,114.41B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.25%,N/A,6149776,N/A,3719310
MAT,N/A,"Mattel, Inc.",N/A,8.74B,N/A,2/1/2017,N/A,4:00pm,N/A,-2.67%,N/A,7508840,N/A,4865400
MKC,N/A,"McCormick & Company, Incorporat",N/A,11.84B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.05%,N/A,902849,N/A,723652
MCD,N/A,McDonald's Corporation Common S,N/A,101.66B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.12%,N/A,3233576,N/A,3933500
MCK,N/A,McKesson Corporation Common Sto,N/A,29.69B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.63%,N/A,2800136,N/A,2341260
MJN,N/A,"Mead Johnson Nutrition Company ",N/A,12.82B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.36%,N/A,2208001,N/A,1859700
MDT,N/A,Medtronic plc. Ordinary Shares,N/A,104.35B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.03%,N/A,5618319,N/A,7077790
MRK,N/A,"Merck & Company, Inc. Common St",N/A,171.22B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.18%,N/A,11018765,N/A,11220000
MET,N/A,"MetLife, Inc. Common Stock",N/A,59.71B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.17%,N/A,7882348,N/A,6420980
KORS,N/A,Michael Kors Holdings Limited O,N/A,6.78B,N/A,2/1/2017,N/A,4:03pm,N/A,-3.43%,N/A,2426123,N/A,2632770
MCHP,N/A,Microchip Technology Incorporat,N/A,14.78B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.57%,N/A,1937986,N/A,2172030
MU,N/A,"Micron Technology, Inc.",N/A,27.29B,N/A,2/1/2017,N/A,4:00pm,N/A,+2.65%,N/A,28728167,N/A,26095500
MSFT,N/A,Microsoft Corporation,N/A,491.32B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.66%,N/A,39671528,N/A,26368400
MHK,N/A,"Mohawk Industries, Inc. Common ",N/A,16.01B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.01%,N/A,493414,N/A,652186
TAP,N/A,Molson Coors Brewing Company Cl,N/A,20.72B,N/A,2/1/2017,N/A,4:05pm,N/A,-0.10%,N/A,1300455,N/A,1570280
MDLZ,N/A,"Mondelez International, Inc.",N/A,67.78B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.88%,N/A,6027189,N/A,8556430
MON,N/A,Monsanto Company Common Stock,N/A,47.57B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.14%,N/A,1190221,N/A,2020010
MNST,N/A,Monster Beverage Corporation,N/A,23.88B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.83%,N/A,1928524,N/A,3212110
MCO,N/A,Moody's Corporation Common Stoc,N/A,19.80B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.12%,N/A,1352388,N/A,1051520
MS,N/A,Morgan Stanley Common Stock,N/A,79.08B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.49%,N/A,9731327,N/A,12382000
MSI,N/A,"Motorola Solutions, Inc. Common",N/A,13.28B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.84%,N/A,1528793,N/A,995558
MUR,N/A,Murphy Oil Corporation Common S,N/A,4.97B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.24%,N/A,5341215,N/A,2986520
MYL,N/A,Mylan N.V.,N/A,20.69B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.60%,N/A,5917169,N/A,5669170
NDAQ,N/A,"Nasdaq, Inc.",N/A,11.69B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.30%,N/A,1340638,N/A,817856
NOV,N/A,"National Oilwell Varco, Inc. Co",N/A,14.56B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.96%,N/A,14113242,N/A,3572560
NAVI,N/A,Navient Corporation,N/A,4.37B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.27%,N/A,3864146,N/A,3398860
NTAP,N/A,"NetApp, Inc.",N/A,10.48B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.70%,N/A,1892012,N/A,3419900
NFLX,N/A,"Netflix, Inc.",N/A,60.59B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.05%,N/A,6033422,N/A,7368430
NWL,N/A,Newell Brands Inc. Common Stock,N/A,22.89B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.25%,N/A,3928055,N/A,4141400
NFX,N/A,Newfield Exploration Company Co,N/A,7.87B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.47%,N/A,1770275,N/A,2653370
NEM,N/A,Newmont Mining Corporation,N/A,19.04B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.13%,N/A,5211234,N/A,8232410
NWSA,N/A,News Corporation,N/A,7.19B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.57%,N/A,2004093,N/A,2561220
NWS,N/A,News Corporation,N/A,7.38B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.40%,N/A,379529,N/A,771373
NEE,N/A,"NextEra Energy, Inc. Common Sto",N/A,57.30B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.89%,N/A,2055215,N/A,2532580
NLSN,N/A,Nielsen N.V. Ordinary Shares,N/A,14.77B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.00%,N/A,2968800,N/A,2956940
NKE,N/A,"Nike, Inc. Common Stock",N/A,87.72B,N/A,2/1/2017,N/A,4:01pm,N/A,+0.23%,N/A,8810937,N/A,8906270
NI,N/A,NiSource Inc Common Stock,N/A,7.09B,N/A,2/1/2017,N/A,4:05pm,N/A,-1.74%,N/A,3088471,N/A,2823040
NBL,N/A,Noble Energy Inc. Common Stock,N/A,16.97B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.75%,N/A,3844629,N/A,4306120
JWN,N/A,"Nordstrom, Inc. Common Stock",N/A,7.60B,N/A,2/1/2017,N/A,4:01pm,N/A,-0.90%,N/A,2354159,N/A,3475490
NSC,N/A,Norfolk Southern Corporation Co,N/A,34.83B,N/A,2/1/2017,N/A,4:02pm,N/A,+2.64%,N/A,2913818,N/A,2115000
NTRS,N/A,Northern Trust Corporation,N/A,19.04B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.42%,N/A,1258853,N/A,1454480
NOC,N/A,Northrop Grumman Corporation Co,N/A,40.06B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.11%,N/A,1148788,N/A,1200430
NRG,N/A,"NRG Energy, Inc. Common Stock",N/A,5.15B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.21%,N/A,3379154,N/A,6710560
NUE,N/A,Nucor Corporation Common Stock,N/A,18.13B,N/A,2/1/2017,N/A,4:01pm,N/A,-2.00%,N/A,4771610,N/A,3375830
NVDA,N/A,NVIDIA Corporation,N/A,61.42B,N/A,2/1/2017,N/A,4:00pm,N/A,+4.37%,N/A,14750082,N/A,17886400
ORLY,N/A,"O'Reilly Automotive, Inc.",N/A,24.03B,N/A,2/1/2017,N/A,4:00pm,N/A,-3.02%,N/A,1648902,N/A,786179
OXY,N/A,Occidental Petroleum Corporatio,N/A,51.67B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.24%,N/A,3975702,N/A,4977420
OMC,N/A,Omnicom Group Inc. Common Stock,N/A,20.06B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.72%,N/A,1748126,N/A,1629210
OKE,N/A,"ONEOK, Inc. Common Stock",N/A,11.37B,N/A,2/1/2017,N/A,4:01pm,N/A,-2.01%,N/A,20726038,N/A,2154490
ORCL,N/A,Oracle Corporation Common Stock,N/A,163.44B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.67%,N/A,11836961,N/A,13148800
OI,N/A,"Owens-Illinois, Inc. Common Sto",N/A,3.22B,N/A,2/1/2017,N/A,4:01pm,N/A,+4.92%,N/A,3620097,N/A,2500080
PCAR,N/A,PACCAR Inc.,N/A,24.06B,N/A,2/1/2017,N/A,4:00pm,N/A,+1.96%,N/A,3058770,N/A,2127060
PH,N/A,Parker-Hannifin Corporation Com,N/A,19.40B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.14%,N/A,1423224,N/A,1106480
PDCO,N/A,"Patterson Companies, Inc.",N/A,3.99B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.75%,N/A,880446,N/A,1831670
PAYX,N/A,"Paychex, Inc.",N/A,21.00B,N/A,2/1/2017,N/A,4:00pm,N/A,-2.94%,N/A,4522152,N/A,2092870
PYPL,N/A,"PayPal Holdings, Inc.",N/A,46.39B,N/A,2/1/2017,N/A,4:00pm,N/A,-1.18%,N/A,8860416,N/A,7198050
PNR,N/A,Pentair plc. Ordinary Share,N/A,10.56B,N/A,2/1/2017,N/A,4:02pm,N/A,-0.87%,N/A,2098504,N/A,1145350
PBCT,N/A,"People's United Financial, Inc.",N/A,5.79B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.11%,N/A,3907565,N/A,4092510
PEP,N/A,"Pepsico, Inc. Common Stock",N/A,147.74B,N/A,2/1/2017,N/A,4:03pm,N/A,-0.74%,N/A,3515578,N/A,4431080
PKI,N/A,"PerkinElmer, Inc. Common Stock",N/A,5.89B,N/A,2/1/2017,N/A,4:02pm,N/A,+1.07%,N/A,742170,N/A,697708
PRGO,N/A,Perrigo Company plc Ordinary Sh,N/A,11.01B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.81%,N/A,1171006,N/A,1803020
PFE,N/A,"Pfizer, Inc. Common Stock",N/A,192.18B,N/A,2/1/2017,N/A,4:00pm,N/A,+0.83%,N/A,28493260,N/A,28206400
PCG,N/A,Pacific Gas & Electric Co. Comm,N/A,30.79B,N/A,2/1/2017,N/A,4:01pm,N/A,-1.62%,N/A,1787837,N/A,2292220
PM,N/A,Philip Morris International Inc,N/A,148.85B,N/A,2/1/2017,N/A,4:00pm,N/A,-0.19%,N/A,5264332,N/A,5092540
PSX,N/A,Phillips 66 Common Stock,N/A,42.06B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.07%,N/A,3030209,N/A,2268400
PNW,N/A,Pinnacle West Capital Corporati,N/A,8.54B,N/A,2/1/2017,N/A,4:02pm,N/A,-1.21%,N/A,699151,N/A,685603
PXD,N/A,Pioneer Natural Resources Compa,N/A,30.66B,N/A,2/1/2017,N/A,4:02pm,N/A,+0.24%,N/A,1480538,N/A,1613820
